Time,Original Path,Original Filename,New Path,New Filename,Status,Source
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Enve Breastfeeding Essential Bundle.jpg,Enve Breastfeeding Essential Bundle.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\j&e_enve_enve breastfeeding essential bundle__po_1.jpg,j&e_enve_enve breastfeeding essential bundle__po_1.jpg,DryRun,Metadata
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Ergobaby Metro+ City Compact Stroller.jpg,Ergobaby Metro+ City Compact Stroller.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\b&g bloom & grow_ergobaby_ergobaby metro+ city compact stroller + free gift__po_1.jpg,b&g bloom & grow_ergobaby_ergobaby metro+ city compact stroller + free gift__po_1.jpg,DryRun,Metadata
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Hamilton Ready To Go Bundle_black.jpg,Hamilton Ready To Go Bundle_black.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\j&e_hamilton_hamilton ready to go bundle__po_1.jpg,j&e_hamilton_hamilton ready to go bundle__po_1.jpg,DryRun,Metadata
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Hamilton S2 Compact Stroller_Black.jpg,Hamilton S2 Compact Stroller_Black.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\____po_12.jpg,____po_12.jpg,DryRun,NotFound
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Hamilton T1 Turnable Stroller_black copy.jpg,Hamilton T1 Turnable Stroller_black copy.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\____po_13.jpg,____po_13.jpg,DryRun,NotFound
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Hamilton T1 Turnable Stroller_black.jpg,Hamilton T1 Turnable Stroller_black.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\j&e_hamilton_hamilton t1 turnable stroller__po_1.jpg,j&e_hamilton_hamilton t1 turnable stroller__po_1.jpg,DryRun,Metadata
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Hamilton T1 Turnable Stroller_grey copy.jpg,Hamilton T1 Turnable Stroller_grey copy.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\____po_14.jpg,____po_14.jpg,DryRun,NotFound
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Hamilton T1 Turnable Stroller_grey.jpg,Hamilton T1 Turnable Stroller_grey.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\j&e_hamilton_hamilton t1 turnable stroller__po_2.jpg,j&e_hamilton_hamilton t1 turnable stroller__po_2.jpg,DryRun,Metadata
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Hamilton T1 Turnable Stroller_khaki.jpg,Hamilton T1 Turnable Stroller_khaki.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\j&e_hamilton_hamilton t1 ready to go bundle__po_1.jpg,j&e_hamilton_hamilton t1 ready to go bundle__po_1.jpg,DryRun,Metadata
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Hamilton X1 Lite Stroller_Black.jpg,Hamilton X1 Lite Stroller_Black.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\____po_15.jpg,____po_15.jpg,DryRun,NotFound
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Hamilton X1 Lite Stroller_Green.jpg,Hamilton X1 Lite Stroller_Green.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\____po_16.jpg,____po_16.jpg,DryRun,NotFound
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Hamilton X1 Lite Stroller_Grey.jpg,Hamilton X1 Lite Stroller_Grey.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\____po_17.jpg,____po_17.jpg,DryRun,NotFound
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Hamilton X1 Lite Stroller_Navy.jpg,Hamilton X1 Lite Stroller_Navy.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\____po_18.jpg,____po_18.jpg,DryRun,NotFound
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Hamilton X1 Lite Travel System_Black.jpg,Hamilton X1 Lite Travel System_Black.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\____po_19.jpg,____po_19.jpg,DryRun,NotFound
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Hamilton X1 Lite Travel System_Green.jpg,Hamilton X1 Lite Travel System_Green.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\____po_20.jpg,____po_20.jpg,DryRun,NotFound
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Isauchi Baby Weaning Value Bundle.jpg,Isauchi Baby Weaning Value Bundle.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\j&e_isa uchi_isa uchi baby weaning value bundle__po_1.jpg,j&e_isa uchi_isa uchi baby weaning value bundle__po_1.jpg,DryRun,Metadata
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Kinderkraft Nubi 2 Lightweight Stroller With Automatic Folding_grey.jpg,Kinderkraft Nubi 2 Lightweight Stroller With Automatic Folding_grey.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\____po_21.jpg,____po_21.jpg,DryRun,NotFound
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Kinderkraft Nubi 2 Lightweight Stroller With Automatic Folding_pink.jpg,Kinderkraft Nubi 2 Lightweight Stroller With Automatic Folding_pink.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\____po_22.jpg,____po_22.jpg,DryRun,NotFound
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Smart Parent Bundle A_1 copy.jpg,Smart Parent Bundle A_1 copy.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\____po_23.jpg,____po_23.jpg,DryRun,NotFound
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Smart Parent Bundle A_1.jpg,Smart Parent Bundle A_1.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\____po_24.jpg,____po_24.jpg,DryRun,NotFound
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Smart Parent Bundle B_1.jpg,Smart Parent Bundle B_1.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\____po_25.jpg,____po_25.jpg,DryRun,NotFound
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\smarTrike Traveler 4 In 1 Convertible Stroller_midnight blue.jpg,smarTrike Traveler 4 In 1 Convertible Stroller_midnight blue.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\____po_26.jpg,____po_26.jpg,DryRun,NotFound
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Special Bundle.jpg,Special Bundle.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\____po_27.jpg,____po_27.jpg,DryRun,NotFound
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\SwingMaxi 2.0 Breastpump.jpg,SwingMaxi 2.0 Breastpump.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\____po_28.jpg,____po_28.jpg,DryRun,NotFound
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Toyfactory_baby rocker.jpg,Toyfactory_baby rocker.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\____po_29.jpg,____po_29.jpg,DryRun,NotFound
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\Thomson\Thomson-medical.jpg,Thomson-medical.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\Thomson\___1.jpg,___1.jpg,DryRun,NotFound
2025-06-06 12:16:13,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\Thomson\Thomson-Medical_Bloom-Maternity.jpg,Thomson-Medical_Bloom-Maternity.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\Thomson\___2.jpg,___2.jpg,DryRun,NotFound
