Time,Original Path,Original Filename,New Path,New Filename,Status,Source
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Bonbijou Value Bundle_black_grey_grey.jpg,Bonbijou Value Bundle_black_grey_grey.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\___.jpg,___.jpg,DryRun,NotFound
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Bonbijou Value Bundle_grey_green_grey.jpg,Bonbijou Value Bundle_grey_green_grey.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\___.jpg,___.jpg,DryRun,NotFound
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Bonbijou Value Bundle_grey_grey_grey.jpg,Bonbijou Value Bundle_grey_grey_grey.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\___.jpg,___.jpg,DryRun,NotFound
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Dr Brown's All in 1 Newborn Bundle.jpg,Dr Brown's All in 1 Newborn Bundle.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\___.jpg,___.jpg,DryRun,NotFound
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Enve Breastfeeding Essential Bundle.jpg,Enve Breastfeeding Essential Bundle.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\j&e_enve_enve_breastfeeding_essential_bundle_enve_breastfeeding_essential_bundle.jpg,j&e_enve_enve_breastfeeding_essential_bundle_enve_breastfeeding_essential_bundle.jpg,DryRun,Metadata
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Ergobaby Metro+ City Compact Stroller.jpg,Ergobaby Metro+ City Compact Stroller.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\b&g_bloom_&_grow_ergobaby_ergobaby_metro+_city_compact_stroller_+_free_gift_ergobaby_metro+_city_compact_stroller.jpg,b&g_bloom_&_grow_ergobaby_ergobaby_metro+_city_compact_stroller_+_free_gift_ergobaby_metro+_city_compact_stroller.jpg,DryRun,Metadata
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Hamilton Ready To Go Bundle_black.jpg,Hamilton Ready To Go Bundle_black.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\j&e_hamilton_hamilton_ready_to_go_bundle_hamilton_ready_to_go_bundle_(hamilton_x1_plus_x_dtd_(bear)_special_edition_stroller_-_black).jpg,j&e_hamilton_hamilton_ready_to_go_bundle_hamilton_ready_to_go_bundle_(hamilton_x1_plus_x_dtd_(bear)_special_edition_stroller_-_black).jpg,DryRun,Metadata
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Hamilton S2 Compact Stroller_Black.jpg,Hamilton S2 Compact Stroller_Black.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\___.jpg,___.jpg,DryRun,NotFound
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Hamilton T1 Turnable Stroller_black copy.jpg,Hamilton T1 Turnable Stroller_black copy.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\___.jpg,___.jpg,DryRun,NotFound
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Hamilton T1 Turnable Stroller_black.jpg,Hamilton T1 Turnable Stroller_black.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\j&e_hamilton_hamilton_t1_turnable_stroller_hamilton_t1_turnable_stroller_-_black.jpg,j&e_hamilton_hamilton_t1_turnable_stroller_hamilton_t1_turnable_stroller_-_black.jpg,DryRun,Metadata
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Hamilton T1 Turnable Stroller_grey copy.jpg,Hamilton T1 Turnable Stroller_grey copy.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\___.jpg,___.jpg,DryRun,NotFound
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Hamilton T1 Turnable Stroller_grey.jpg,Hamilton T1 Turnable Stroller_grey.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\j&e_hamilton_hamilton_t1_turnable_stroller_hamilton_t1_turnable_stroller_-_dark_grey.jpg,j&e_hamilton_hamilton_t1_turnable_stroller_hamilton_t1_turnable_stroller_-_dark_grey.jpg,DryRun,Metadata
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Hamilton T1 Turnable Stroller_khaki.jpg,Hamilton T1 Turnable Stroller_khaki.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\j&e_hamilton_hamilton_t1_ready_to_go_bundle_(black)_hamilton_t1_ready_to_go_bundle.jpg,j&e_hamilton_hamilton_t1_ready_to_go_bundle_(black)_hamilton_t1_ready_to_go_bundle.jpg,DryRun,Metadata
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Hamilton X1 Lite Stroller_Black.jpg,Hamilton X1 Lite Stroller_Black.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\___.jpg,___.jpg,DryRun,NotFound
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Hamilton X1 Lite Stroller_Green.jpg,Hamilton X1 Lite Stroller_Green.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\___.jpg,___.jpg,DryRun,NotFound
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Hamilton X1 Lite Stroller_Grey.jpg,Hamilton X1 Lite Stroller_Grey.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\___.jpg,___.jpg,DryRun,NotFound
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Hamilton X1 Lite Stroller_Navy.jpg,Hamilton X1 Lite Stroller_Navy.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\___.jpg,___.jpg,DryRun,NotFound
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Hamilton X1 Lite Travel System_Black.jpg,Hamilton X1 Lite Travel System_Black.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\___.jpg,___.jpg,DryRun,NotFound
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Hamilton X1 Lite Travel System_Green.jpg,Hamilton X1 Lite Travel System_Green.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\___.jpg,___.jpg,DryRun,NotFound
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Isauchi Baby Weaning Value Bundle.jpg,Isauchi Baby Weaning Value Bundle.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\j&e_isa_uchi_isa_uchi_baby_weaning_value_bundle_(girl)_isa_uchi_baby_weaning_value_bundle_*choose_color_at_booth.jpg,j&e_isa_uchi_isa_uchi_baby_weaning_value_bundle_(girl)_isa_uchi_baby_weaning_value_bundle_*choose_color_at_booth.jpg,DryRun,Metadata
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Kinderkraft Nubi 2 Lightweight Stroller With Automatic Folding_grey.jpg,Kinderkraft Nubi 2 Lightweight Stroller With Automatic Folding_grey.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\___.jpg,___.jpg,DryRun,NotFound
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Kinderkraft Nubi 2 Lightweight Stroller With Automatic Folding_pink.jpg,Kinderkraft Nubi 2 Lightweight Stroller With Automatic Folding_pink.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\___.jpg,___.jpg,DryRun,NotFound
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Smart Parent Bundle A_1 copy.jpg,Smart Parent Bundle A_1 copy.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\___.jpg,___.jpg,DryRun,NotFound
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Smart Parent Bundle A_1.jpg,Smart Parent Bundle A_1.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\___.jpg,___.jpg,DryRun,NotFound
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Smart Parent Bundle B_1.jpg,Smart Parent Bundle B_1.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\___.jpg,___.jpg,DryRun,NotFound
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\smarTrike Traveler 4 In 1 Convertible Stroller_midnight blue.jpg,smarTrike Traveler 4 In 1 Convertible Stroller_midnight blue.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\___.jpg,___.jpg,DryRun,NotFound
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Special Bundle.jpg,Special Bundle.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\___.jpg,___.jpg,DryRun,NotFound
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\SwingMaxi 2.0 Breastpump.jpg,SwingMaxi 2.0 Breastpump.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\___.jpg,___.jpg,DryRun,NotFound
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\Toyfactory_baby rocker.jpg,Toyfactory_baby rocker.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\PO\___.jpg,___.jpg,DryRun,NotFound
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\Thomson\Thomson-medical.jpg,Thomson-medical.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\Thomson\___1.jpg,___1.jpg,DryRun,NotFound
2025-06-06 11:11:45,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\Thomson\Thomson-Medical_Bloom-Maternity.jpg,Thomson-Medical_Bloom-Maternity.jpg,images/1. Jan MM Fair\1. Jan MM Fair\Images for Ops\Thomson\___2.jpg,___2.jpg,DryRun,NotFound
