Time,Original Path,Original Filename,New Path,New Filename,Status,Source
2025-05-26 12:04:35,images/0. DNU\0. DNU\01. Marketing & Seminar\Oct 2022\Q3-22_PTPS_Pregnancy_PH-FB-150922.jpg,Q3-22_PTPS_Pregnancy_PH-FB-150922.jpg,images/0. DNU\0. DNU\01. Marketing & Seminar\Oct 2022\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\01. Marketing & Seminar\Oct 2022\Q3-22_PTPS_Pregnancy_PH-FB-DrWong.jpg,Q3-22_PTPS_Pregnancy_PH-FB-DrWong.jpg,images/0. DNU\0. DNU\01. Marketing & Seminar\Oct 2022\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 01\Activkids-Strawberry.jpg,Activkids-Strawberry.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 01\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 02\Activkids-Vanilla.jpg,Activkids-Vanilla.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 02\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 03\Activkids-Orange.jpg,Activkids-Orange.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 03\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 04\Wiley-Finest-Orange-Burst.jpg,Wiley-Finest-Orange-Burst.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 04\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 05\Wiley-Finest-Elementary-EPA.jpg,Wiley-Finest-Elementary-EPA.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 05\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 10\BL-Glass Cleaner.jpg,BL-Glass Cleaner.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 10\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 11\BL-Floor cleaner.jpg,BL-Floor cleaner.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 11\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 12\Coconut.jpg,Coconut.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 12\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 13\Honey.jpg,Honey.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 13\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 14\Blueberry.jpg,Blueberry.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 14\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 15\Compr de Strérilisation.JPG,Compr de Strérilisation.JPG,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 15\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 16\MILTON_UK_MINI-TABS.jpg,MILTON_UK_MINI-TABS.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 16\___.jpg,___.jpg,DryRun,NotFound
2025-05-26 12:04:35,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 17\Lennylamb LennyUP Hematite 1.jpg,Lennylamb LennyUP Hematite 1.jpg,images/0. DNU\0. DNU\1010\NOV\done - 1010_PO 17\___.jpg,___.jpg,DryRun,NotFound
